"species","term_lab","mean_est","median_est","lower_95","upper_95","effect_cat"
"Acmispon.americanus","Elevation × Precipitation",0.0246713322981382,0.0275886958665379,-0.0385774282638029,0.0842487947773542,"Positive (<90%)"
"Acmispon.americanus","Latitude × Precipitation",0.0463379496595759,0.0478583241887444,-0.0226438900663133,0.111302853980851,"Positive (<90%)"
"Acmispon.americanus","Latitude × Elevation",0.0375454886491256,0.0392284475246365,-0.0506950018182325,0.1312713730346,"Positive (<90%)"
"Acmispon.americanus","Temperature × Latitude",0.116086695228679,0.11872016454373,0.0293020750256265,0.18331107682539,"Positive (>95%)"
"Acmispon.americanus","Temperature × Elevation",-0.00650588590126093,-0.00374361149305574,-0.0547073169050571,0.037056636587785,"Negative (<90%)"
"Acmispon.americanus","Temperature × Precipitation",-0.0490733850065666,-0.0428280419979946,-0.14507483538588,0.0190741156882412,"Negative (>95%)"
"Acmispon.americanus","Elevation",-0.0128787011413314,-0.00764354809131789,-0.0951252631006027,0.0664067168762419,"Negative (<90%)"
"Acmispon.americanus","Latitude",0.159118763577252,0.150342228773641,0.0652998996287786,0.292795241431929,"Positive (>95%)"
"Acmispon.americanus","Precipitation",0.0527598063998747,0.0553040822689154,0.00793961654561863,0.097639714959703,"Positive (>95%)"
"Acmispon.americanus","Temperature",-0.0596018965991468,-0.0569816621596274,-0.112807637736332,-0.0120753329757987,"Negative (>95%)"
"Adelinia.grandis","Elevation × Precipitation",-0.00430842549841559,-3.28889824018699e-05,-0.0560725345691857,0.0325921600369313,"Negative (<90%)"
"Adelinia.grandis","Latitude × Precipitation",0.0504746841701038,0.0583926972494476,-0.0113553423668035,0.124530850161833,"Positive (<90%)"
"Adelinia.grandis","Latitude × Elevation",0.0283150925255091,0.0200088967951003,-0.0717039269648241,0.109756388522645,"Positive (<90%)"
"Adelinia.grandis","Temperature × Latitude",0.106262122008578,0.104163646584181,0.0189486481523386,0.183752494954515,"Positive (>95%)"
"Adelinia.grandis","Temperature × Elevation",-0.0216829655430427,-0.0206151129311255,-0.0657777346849183,0.0249564702593409,"Negative (<90%)"
"Adelinia.grandis","Temperature × Precipitation",0.0189933314893562,0.0102160699549249,-0.0385671064233929,0.0932147161041034,"Positive (<90%)"
"Adelinia.grandis","Elevation",0.0300355632071879,0.0195726726404683,-0.0582828746950091,0.121593252480689,"Positive (<90%)"
"Adelinia.grandis","Latitude",0.124191065549375,0.125340161922559,-0.0170301546880346,0.274358797507536,"Positive (90–95%)"
"Adelinia.grandis","Precipitation",0.040838372061875,0.0398203391966753,-0.00341761652936429,0.0973941557859486,"Positive (>95%)"
"Adelinia.grandis","Temperature",-0.0773803920691866,-0.0759191729237873,-0.117183740736796,-0.0261641200154059,"Negative (>95%)"
"Bellardia.viscosa","Elevation × Precipitation",0.0133067409425977,0.00864683244225285,-0.0289940591323348,0.0723560562339292,"Positive (<90%)"
"Bellardia.viscosa","Latitude × Precipitation",-0.0164818938330312,-0.013148247741387,-0.07783703459523,0.0276069797848472,"Negative (<90%)"
"Bellardia.viscosa","Latitude × Elevation",0.0316281793406236,0.0350133730219449,-0.0271561017562686,0.0774076826802684,"Positive (<90%)"
"Bellardia.viscosa","Temperature × Latitude",0.057987300620133,0.0611271402863221,0.0251622753148923,0.108812025563498,"Positive (>95%)"
"Bellardia.viscosa","Temperature × Elevation",0.0013796957731376,-0.000703135632649282,-0.0289426613556505,0.0378638383387621,"Positive (<90%)"
"Bellardia.viscosa","Temperature × Precipitation",-0.021001908930518,-0.017555275959637,-0.0653102323808017,0.00854209293651006,"Negative (<90%)"
"Bellardia.viscosa","Elevation",0.000998647127980548,0.00576159720067949,-0.0527325807559835,0.0635858376890046,"Positive (<90%)"
"Bellardia.viscosa","Latitude",0.191967462187323,0.196657936847674,0.146651410762634,0.230088396383273,"Positive (>95%)"
"Bellardia.viscosa","Precipitation",0.0601688255365641,0.0565857338848026,0.0287534772320961,0.103810266857711,"Positive (>95%)"
"Bellardia.viscosa","Temperature",-0.046948442571123,-0.049416084994744,-0.0783087016624881,-0.00372758801681428,"Negative (>95%)"
"Brassica.rapa","Elevation × Precipitation",-0.0176431629970817,-0.0180003415428577,-0.0927376001963845,0.0408843691623507,"Negative (<90%)"
"Brassica.rapa","Latitude × Precipitation",0.0119301128445063,0.0143498029234962,-0.0521337228327533,0.0746559857009726,"Positive (<90%)"
"Brassica.rapa","Latitude × Elevation",0.0177838836210698,0.00559076267194582,-0.0682661059690965,0.105096988924502,"Positive (<90%)"
"Brassica.rapa","Temperature × Latitude",0.104426715442663,0.0963719480075502,0.0310429474311524,0.189690591985707,"Positive (>95%)"
"Brassica.rapa","Temperature × Elevation",-0.0120253509155152,-0.0109377461992436,-0.0482410797830082,0.0249683019653515,"Negative (<90%)"
"Brassica.rapa","Temperature × Precipitation",0.0791801329751741,0.0761033191858297,-0.0132587726726876,0.189619089366991,"Positive (90–95%)"
"Brassica.rapa","Elevation",-0.03706029242391,-0.0390814242095102,-0.104259000487345,0.043205736237645,"Negative (<90%)"
"Brassica.rapa","Latitude",0.225008724283367,0.217888436833429,0.114573008163961,0.321332897999923,"Positive (>95%)"
"Brassica.rapa","Precipitation",0.0691752471266859,0.0802657495111491,0.00208340834141102,0.12113909257874,"Positive (>95%)"
"Brassica.rapa","Temperature",-0.0338019678988967,-0.046072433620525,-0.0844814460480448,0.0364380273399917,"Negative (<90%)"
"Camassia.leichtlinii","Elevation × Precipitation",-0.00465686991098619,-0.00284074975929647,-0.0566128062053846,0.0348673545199672,"Negative (<90%)"
